City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Berbera,SO,2021-11-28 18:18:36,10.4396,45.0143,82.58,54,2,4.68
297,Sao Joaquim,BR,2021-11-28 18:18:37,-28.2939,-49.9317,74.26,51,99,5.59
298,Zavetnoye,RU,2021-11-28 18:18:37,47.1194,43.8903,45.07,83,91,9.1
299,Port-Gentil,GA,2021-11-28 18:18:37,-0.7193,8.7815,80.71,78,40,9.31
300,Ulenurme,EE,2021-11-28 18:18:38,58.3162,26.7252,26.76,93,75,4.61
301,Remedios,CU,2021-11-28 18:18:38,22.4947,-79.5458,81.52,70,30,9.24
302,Sao Jose Da Coroa Grande,BR,2021-11-28 18:18:38,-8.8978,-35.1478,84.06,67,49,12.28
303,Svetlaya,RU,2021-11-28 18:18:39,46.5389,138.3297,32.99,67,99,7.61
304,Lesnoy,RU,2021-11-28 18:18:39,57.6198,63.0784,24.51,71,99,10.0
305,Matamoros,MX,2021-11-28 18:18:39,25.5333,-103.25,68.11,34,75,10.36
306,Brigantine,US,2021-11-28 18:18:39,39.4101,-74.3646,55.6,35,20,10.36
307,Lucapa,AO,2021-11-28 18:18:40,-8.4192,20.7447,66.45,96,38,2.17
308,Ambon,ID,2021-11-28 18:18:40,-3.6954,128.1814,81.68,72,99,3.33
309,Nome,US,2021-11-28 18:18:40,64.5011,-165.4064,-18.33,69,1,6.91
310,Great Yarmouth,GB,2021-11-28 18:18:41,52.6083,1.7305,37.65,63,65,19.19
311,Lorengau,PG,2021-11-28 18:16:13,-2.0226,147.2712,80.1,80,81,2.08
312,Conde,BR,2021-11-28 18:18:41,-7.2597,-34.9075,85.46,66,40,11.5
313,Bonavista,CA,2021-11-28 18:18:41,48.6499,-53.1147,42.8,76,7,22.26
314,Banihal,IN,2021-11-28 18:18:42,33.4167,75.2,43.34,50,19,2.33
315,Yulara,AU,2021-11-28 18:18:42,-25.2406,130.9889,64.24,36,0,8.05
316,Buin,CL,2021-11-28 18:18:42,-33.7333,-70.75,82.72,11,0,6.2
317,Ulaanbaatar,MN,2021-11-28 18:18:43,47.9077,106.8832,-3.87,84,0,0.0
318,Barletta,IT,2021-11-28 18:18:43,41.3118,16.2908,55.67,69,91,18.88
319,Cherskiy,RU,2021-11-28 18:18:43,68.75,161.3,-5.48,99,100,5.1
320,Tezu,IN,2021-11-28 18:18:44,27.9167,96.1667,61.74,49,2,4.43
321,Northam,GB,2021-11-28 18:19:44,51.0333,-4.2167,40.62,79,94,16.62
322,Pacific Grove,US,2021-11-28 18:16:59,36.6177,-121.9166,66.31,45,1,3.44
323,Maine-Soroa,NE,2021-11-28 18:19:45,13.2114,12.0241,78.76,14,48,8.72
324,Upernavik,GL,2021-11-28 18:19:45,72.7868,-56.1549,-7.76,73,4,10.09
325,Mersing,MY,2021-11-28 18:19:45,2.4312,103.8405,75.11,94,100,6.91
326,Avera,US,2021-11-28 18:18:13,33.194,-82.5271,61.48,26,98,11.7
327,Canton,CN,2021-11-28 18:15:59,23.1167,113.25,66.15,50,2,7.47
328,Touros,BR,2021-11-28 18:19:46,-5.1989,-35.4608,88.7,64,36,12.88
329,Leh,IN,2021-11-28 18:19:46,34.1667,77.5833,16.09,63,38,2.66
330,Axim,GH,2021-11-28 18:19:47,4.8699,-2.2405,80.33,80,68,5.79
331,Omboue,GA,2021-11-28 18:19:47,-1.5746,9.2618,76.73,88,73,6.58
332,Nouakchott,MR,2021-11-28 18:19:16,18.0858,-15.9785,80.53,32,46,16.46
333,Pavlodar,KZ,2021-11-28 18:19:47,52.3,76.95,4.8,85,0,6.71
334,Jalu,LY,2021-11-28 18:19:48,29.0331,21.5482,78.48,20,100,11.65
335,Tyazhinskiy,RU,2021-11-28 18:19:48,56.116,88.524,18.7,91,100,15.82
336,Guayaramerin,BO,2021-11-28 18:19:48,-10.8368,-65.3614,77.05,94,75,5.75
337,Arrifes,PT,2021-11-28 18:19:49,37.7667,-25.7,59.25,67,75,9.22
338,Manga,BF,2021-11-28 18:19:49,11.6636,-1.0731,85.8,12,82,6.08
339,Rocha,UY,2021-11-28 18:15:26,-34.4833,-54.3333,67.77,92,100,8.14
340,Praia,CV,2021-11-28 18:19:49,14.9215,-23.5087,79.34,61,40,25.32
341,Naze,JP,2021-11-28 18:19:50,28.3667,129.4833,63.9,62,98,16.22
342,Maragogi,BR,2021-11-28 18:19:50,-9.0122,-35.2225,84.04,67,59,13.33
343,Millington,US,2021-11-28 18:19:50,35.3415,-89.8973,59.13,50,1,8.05
344,Komsomolskiy,UZ,2021-11-28 18:19:51,40.4272,71.7189,34.52,86,82,4.61
345,Saint Pete Beach,US,2021-11-28 18:19:51,27.7253,-82.7412,69.85,35,1,3.44
346,Dossor,KZ,2021-11-28 18:19:51,47.5272,52.9811,31.55,70,82,8.21
347,Nisia Floresta,BR,2021-11-28 18:19:52,-6.0911,-35.2086,88.61,56,71,12.01
348,Meulaboh,ID,2021-11-28 18:19:52,4.1363,96.1285,74.91,91,100,3.4
349,Sao Joao Evangelista,BR,2021-11-28 18:19:52,-18.5478,-42.7633,82.24,61,30,3.62
350,Parainen,FI,2021-11-28 18:19:53,60.3067,22.301,18.05,71,95,13.91
351,Anadyr,RU,2021-11-28 18:19:53,64.75,177.4833,1.9,85,90,4.47
352,Desbiens,CA,2021-11-28 18:19:53,48.4178,-71.9495,21.85,72,97,12.95
353,Surt,LY,2021-11-28 18:19:53,31.2089,16.5887,83.39,26,100,21.23
354,Sao Joao Da Barra,BR,2021-11-28 18:15:42,-21.6403,-41.0511,82.49,79,49,9.71
355,Yauya,PE,2021-11-28 18:19:54,-8.9833,-77.3,59.4,55,100,3.0
356,Arraial Do Cabo,BR,2021-11-28 18:17:44,-22.9661,-42.0278,80.56,69,40,10.36
357,Chastyye,RU,2021-11-28 18:19:54,57.2888,54.9728,29.75,94,100,13.29
358,Correntina,BR,2021-11-28 18:19:55,-13.3433,-44.6367,81.79,61,54,5.21
359,Hlotse,LS,2021-11-28 18:19:55,-28.8718,28.045,57.06,85,48,3.42
360,Urumqi,CN,2021-11-28 18:15:01,43.801,87.6005,9.55,85,0,2.24
361,Vila Velha,BR,2021-11-28 18:18:25,-20.3297,-40.2925,82.35,74,40,8.05
362,Sao Miguel Do Tapuio,BR,2021-11-28 18:19:55,-5.5036,-41.3233,93.36,33,75,5.55
363,Daokou,CN,2021-11-28 18:16:08,35.5639,114.5058,45.43,86,7,4.32
364,Irati,BR,2021-11-28 18:19:56,-25.4672,-50.6511,88.09,27,80,4.94
365,Talcahuano,CL,2021-11-28 18:20:56,-36.7167,-73.1167,65.88,52,0,21.85
366,Nova Gradiska,HR,2021-11-28 18:20:56,45.255,17.3831,40.89,96,100,4.25
367,Geraldton,AU,2021-11-28 18:20:57,-28.7667,114.6,68.41,88,90,12.66
368,Coihaique,CL,2021-11-28 18:20:57,-45.5752,-72.0662,59.61,63,75,6.91
369,Kupang,ID,2021-11-28 18:20:58,-10.1667,123.5833,79.92,83,100,5.3
370,Ugoofaaru,MV,2021-11-28 18:20:58,5.6667,73.0,80.65,78,100,10.76
371,Port Lavaca,US,2021-11-28 18:20:58,28.615,-96.6261,57.52,88,90,8.05
372,Lady Frere,ZA,2021-11-28 18:20:58,-31.7031,27.2329,66.47,46,47,3.69
373,Mamallapuram,IN,2021-11-28 18:20:59,12.6264,80.1722,75.25,90,100,12.64
374,Camocim,BR,2021-11-28 18:20:59,-2.9022,-40.8411,87.94,60,79,19.39
375,Ambulu,ID,2021-11-28 18:20:59,-8.345,113.6058,73.38,93,100,3.11
376,Mount Gambier,AU,2021-11-28 18:21:00,-37.8333,140.7667,46.31,100,2,5.75
377,Ilulissat,GL,2021-11-28 18:20:44,69.2167,-51.1,15.82,53,99,2.3
378,Tilichiki,RU,2021-11-28 18:18:22,60.4667,166.1,22.75,91,100,10.33
379,Vengurla,IN,2021-11-28 18:21:00,15.8667,73.6333,77.76,71,94,6.78
380,Inuvik,CA,2021-11-28 18:21:01,68.3499,-133.7218,-13.94,76,20,9.22
381,Loding,NO,2021-11-28 18:21:01,67.3,14.75,26.51,93,90,12.66
382,Arman,RU,2021-11-28 18:21:01,59.7,150.1667,12.81,94,100,6.69
383,Kavaratti,IN,2021-11-28 18:21:02,10.5669,72.642,81.97,74,93,7.49
384,Levelland,US,2021-11-28 18:21:02,33.5873,-102.378,52.65,30,0,4.61
385,Tonj,SS,2021-11-28 18:21:03,7.2737,28.6822,87.31,32,45,2.89
386,Talnakh,RU,2021-11-28 18:21:03,69.4865,88.3972,-14.87,97,83,2.13
387,Calatayud,ES,2021-11-28 18:21:03,41.3535,-1.6432,52.38,84,98,25.88
388,Chongwe,ZM,2021-11-28 18:21:03,-15.3292,28.682,71.73,48,65,6.26
389,Tartagal,AR,2021-11-28 18:21:04,-22.5164,-63.8013,68.58,81,100,8.39
390,Woodstock,CA,2021-11-28 18:17:36,43.1334,-80.7497,29.95,90,100,12.24
391,Wagar,SD,2021-11-28 18:21:04,16.1525,36.2032,81.54,60,3,19.75
392,Pangody,RU,2021-11-28 18:21:04,65.85,74.4859,-23.73,100,93,4.7
393,Vila Franca Do Campo,PT,2021-11-28 18:21:05,37.7167,-25.4333,61.21,68,83,4.76
394,Portland,US,2021-11-28 18:21:05,45.5234,-122.6762,60.78,82,75,6.91
395,Koutiala,ML,2021-11-28 18:21:06,12.3917,-5.4642,89.76,12,66,6.73
396,Hwange,ZW,2021-11-28 18:19:09,-18.3693,26.5019,79.36,41,17,4.9
397,Nuuk,GL,2021-11-28 18:21:06,64.1835,-51.7216,36.21,100,90,21.85
398,Luau,AO,2021-11-28 18:21:06,-10.7073,22.2247,65.17,94,47,1.81
399,Azanka,RU,2021-11-28 18:21:07,58.0401,64.7893,23.61,78,84,8.39
400,Nikolskoye,RU,2021-11-28 18:20:24,59.7035,30.7861,24.69,93,94,4.76
401,Davila,PH,2021-11-28 18:21:07,18.4726,120.5763,76.98,77,94,5.77
402,Takaka,NZ,2021-11-28 18:21:07,-40.85,172.8,60.98,93,82,1.77
403,Torbay,CA,2021-11-28 18:21:08,47.6666,-52.7314,48.97,71,40,11.5
404,Arandis,NA,2021-11-28 18:21:08,-22.4167,14.9667,64.69,51,0,7.81
405,Bac Lieu,VN,2021-11-28 18:19:07,9.285,105.7244,75.31,97,100,10.27
406,Roald,NO,2021-11-28 18:21:08,62.5833,6.1333,26.74,68,0,10.36
407,Nenjiang,CN,2021-11-28 18:18:12,49.1833,125.2167,15.51,91,100,7.34
408,Mpika,ZM,2021-11-28 18:19:08,-11.8343,31.4529,66.4,68,68,3.09
409,Yasothon,TH,2021-11-28 18:22:09,15.75,104.1333,68.65,71,50,14.16
410,Debre Zeyit,ET,2021-11-28 18:22:09,8.75,38.9833,62.06,47,3,9.78
411,Astoria,US,2021-11-28 18:22:09,46.1879,-123.8313,57.09,82,90,20.71
412,Bridlington,GB,2021-11-28 18:21:32,54.0831,-0.1919,33.98,77,80,17.11
413,Xixiang,CN,2021-11-28 18:22:10,35.1628,112.865,46.98,66,14,4.18
414,Karakol,KG,2021-11-28 18:22:10,42.4907,78.3936,16.5,57,2,6.89
415,Labrea,BR,2021-11-28 18:22:11,-7.2586,-64.7981,81.3,87,100,1.1
416,Khorramshahr,IR,2021-11-28 18:22:11,30.4397,48.1664,60.76,55,0,4.61
417,Yeppoon,AU,2021-11-28 18:22:11,-23.1333,150.7333,74.98,86,19,9.48
418,Faya,SA,2021-11-28 18:22:12,18.3851,42.4509,64.51,36,0,7.65
419,Alta Floresta,BR,2021-11-28 18:22:12,-9.8756,-56.0861,89.42,62,40,9.22
420,Adilcevaz,TR,2021-11-28 18:22:12,38.8039,42.7342,46.11,86,99,6.35
421,Mocuba,MZ,2021-11-28 18:22:13,-16.8392,36.9856,71.24,71,2,6.87
422,Kedrovyy,RU,2021-11-28 18:22:13,56.1667,91.8167,21.61,93,100,13.13
423,Bahir Dar,ET,2021-11-28 18:22:13,11.5936,37.3908,69.21,43,59,4.72
424,Iwanai,JP,2021-11-28 18:22:14,42.9744,140.5089,33.8,87,29,5.28
425,Hasaki,JP,2021-11-28 18:22:14,35.7333,140.8333,37.8,51,2,6.29
426,Rio Gallegos,AR,2021-11-28 18:22:14,-51.6226,-69.2181,71.65,9,75,39.12
427,Vyazemskiy,RU,2021-11-28 18:22:15,47.5378,134.7525,26.73,91,100,3.13
428,Lagoa,PT,2021-11-28 18:21:52,39.05,-27.9833,60.42,56,85,2.46
429,Tibu,CO,2021-11-28 18:22:15,8.639,-72.7358,88.75,56,60,3.44
430,Truro,GB,2021-11-28 18:22:15,50.2653,-5.0544,45.68,93,75,14.97
431,Saldanha,ZA,2021-11-28 18:22:16,-33.0117,17.9442,66.25,84,31,5.53
432,Kilindoni,TZ,2021-11-28 18:22:16,-7.9139,39.6668,81.48,78,99,16.53
433,Taguatinga,BR,2021-11-28 18:22:16,-12.3857,-46.5711,89.64,45,30,8.59
434,Seguin,US,2021-11-28 18:20:04,29.5688,-97.9647,69.94,63,40,10.36
435,Salihorsk,BY,2021-11-28 18:22:17,52.7876,27.5415,36.72,96,100,9.71
436,Jatiroto,ID,2021-11-28 18:22:17,-7.8833,111.1167,73.63,91,100,2.28
437,Arecibo,PR,2021-11-28 18:22:17,18.4724,-66.7157,84.92,71,75,13.06
438,Dryden,CA,2021-11-28 18:20:18,49.7833,-92.7503,23.29,80,90,4.61
439,Birnin Kebbi,NG,2021-11-28 18:22:18,12.4539,4.1975,84.97,13,90,8.88
440,Lola,GN,2021-11-28 18:22:18,7.8,-8.5333,80.64,51,30,1.61
441,Crawfordsville,US,2021-11-28 18:22:18,40.0411,-86.8745,42.94,48,1,19.57
442,Spitsevka,RU,2021-11-28 18:22:19,45.1231,42.5125,50.41,68,100,5.84
443,Porto Empedocle,IT,2021-11-28 18:22:19,37.2934,13.5264,60.04,75,86,20.65
444,Quatre Cocos,MU,2021-11-28 18:22:19,-20.2078,57.7625,77.11,72,34,5.91
445,Isangel,VU,2021-11-28 18:22:19,-19.55,169.2667,77.14,87,100,6.2
446,Pokhara,NP,2021-11-28 18:22:20,28.2333,83.9833,56.7,56,16,5.66
447,Beringovskiy,RU,2021-11-28 18:22:20,63.05,179.3167,4.57,95,99,4.97
448,Xiamen,CN,2021-11-28 18:22:21,24.4798,118.0819,69.85,68,75,4.47
449,Umm Kaddadah,SD,2021-11-28 18:22:21,13.6017,26.6876,76.77,20,0,11.25
450,Cacule,BR,2021-11-28 18:22:21,-14.5033,-42.2222,76.84,78,84,1.63
451,Yima,CN,2021-11-28 18:22:21,34.7381,111.8839,44.4,59,24,6.26
452,Zhezkazgan,KZ,2021-11-28 18:22:22,47.8043,67.7144,21.2,71,12,9.64
453,Alyangula,AU,2021-11-28 18:23:22,-13.8483,136.4192,71.47,100,15,4.61
454,Deputatskiy,RU,2021-11-28 18:19:17,69.3,139.9,-11.72,95,100,5.5
455,Ha Tinh,VN,2021-11-28 18:23:23,18.3333,105.9,66.76,78,76,6.49
456,Villa Bruzual,VE,2021-11-28 18:23:23,9.3328,-69.1208,90.23,49,34,0.87
457,Batemans Bay,AU,2021-11-28 18:23:23,-35.7167,150.1833,52.27,86,76,3.65
458,Sleaford,GB,2021-11-28 18:23:23,52.9983,-0.4094,35.4,93,0,12.66
459,Morehead,US,2021-11-28 18:23:24,37.2711,-87.1764,47.95,49,1,9.22
460,Hangu,CN,2021-11-28 18:23:24,39.2489,117.7892,39.24,81,11,5.99
461,Darhan,MN,2021-11-28 18:23:24,49.4867,105.9228,9.72,91,83,3.51
462,Salalah,OM,2021-11-28 18:19:18,17.0151,54.0924,77.09,73,0,4.61
463,Onguday,RU,2021-11-28 18:23:25,50.75,86.15,13.5,92,98,2.17
464,Kargasok,RU,2021-11-28 18:23:25,59.0556,80.8572,26.42,93,94,6.2
465,Norwich,GB,2021-11-28 18:23:25,52.6278,1.2983,37.58,93,75,10.36
466,Dera Bugti,PK,2021-11-28 18:23:26,29.0307,69.151,63.09,28,0,3.51
467,Finschhafen,PG,2021-11-28 18:23:26,-6.6024,147.8681,79.74,75,76,6.38
468,Lebanon,US,2021-11-28 18:23:26,36.2081,-86.2911,53.65,57,1,3.44
469,Sarangani,PH,2021-11-28 18:23:27,5.4033,125.4636,82.47,74,74,12.01
470,Soto La Marina,MX,2021-11-28 18:23:27,23.7667,-98.2167,67.95,72,100,5.82
471,Makushino,RU,2021-11-28 18:21:19,55.2103,67.2442,19.54,81,97,11.88
472,Burns Lake,CA,2021-11-28 18:23:27,54.2331,-125.7533,40.42,95,83,5.59
473,Vraca,BA,2021-11-28 18:23:28,43.8422,18.3955,45.32,93,75,4.61
474,Gigmoto,PH,2021-11-28 18:23:28,13.7796,124.39,79.77,89,95,10.02
475,Maymyo,MM,2021-11-28 18:23:28,22.0333,96.4667,58.08,86,14,0.81
476,Luganville,VU,2021-11-28 18:23:29,-15.5333,167.1667,77.45,85,1,5.21
477,Iralaya,HN,2021-11-28 18:23:29,15.0,-83.2333,81.86,59,33,12.62
478,Tonantins,BR,2021-11-28 18:23:29,-2.8731,-67.8022,91.26,52,83,2.57
479,Norrkoping,SE,2021-11-28 18:23:30,58.5942,16.1826,27.18,86,47,9.22
480,College,US,2021-11-28 18:23:30,64.8569,-147.8028,-22.34,73,75,0.0
481,Samarai,PG,2021-11-28 18:23:30,-10.6167,150.6667,81.52,81,96,5.95
482,Grand-Santi,GF,2021-11-28 18:23:31,4.25,-54.3833,87.76,54,76,6.17
483,Batticaloa,LK,2021-11-28 18:23:31,7.7102,81.6924,79.32,84,100,7.83
484,Bonthe,SL,2021-11-28 18:23:31,7.5264,-12.505,81.88,75,47,7.7
485,Olinda,BR,2021-11-28 18:23:31,-8.0089,-34.8553,85.73,70,40,9.22
486,Bonga,ET,2021-11-28 18:23:32,7.2833,36.2333,66.99,62,87,0.67
487,Dyurtyuli,RU,2021-11-28 18:23:32,55.4911,54.8688,28.11,93,100,14.25
488,San Lawrenz,MT,2021-11-28 18:23:32,36.0553,14.204,58.41,60,93,24.58
489,Vagur,FO,2021-11-28 18:23:33,61.4732,-6.8119,40.98,64,100,13.69
490,Raton,US,2021-11-28 18:23:33,36.9034,-104.4391,55.74,30,1,3.44
491,Kabelvag,NO,2021-11-28 18:23:33,68.2114,14.4817,30.42,93,75,6.91
492,Aasiaat,GL,2021-11-28 18:23:34,68.7098,-52.8699,17.01,72,100,18.61
493,Muros,ES,2021-11-28 18:22:57,42.7762,-9.0603,54.1,85,90,17.36
494,Kununurra,AU,2021-11-28 18:23:34,-15.7667,128.7333,76.98,83,11,2.3
495,Huanren,CN,2021-11-28 18:23:34,41.2647,125.3667,33.94,92,87,4.68
496,Maniitsoq,GL,2021-11-28 18:23:35,65.4167,-52.9,37.24,94,100,14.12
497,Gari,RU,2021-11-28 18:23:35,59.4307,62.3497,25.93,84,99,12.08
498,Omsukchan,RU,2021-11-28 18:23:35,62.5333,155.8,-19.82,100,50,1.43
499,Lowestoft,GB,2021-11-28 18:23:36,52.4752,1.7516,37.65,67,58,17.11
500,Bull Savanna,JM,2021-11-28 18:23:36,17.8868,-77.5902,81.01,58,45,5.37
501,Hobyo,SO,2021-11-28 18:23:36,5.3505,48.5268,81.68,77,10,15.68
502,Minuwangoda,LK,2021-11-28 18:24:36,7.1663,79.9533,75.13,100,20,1.14
503,Nyurba,RU,2021-11-28 18:24:37,63.2842,118.3319,-14.35,100,83,3.04
504,Plettenberg Bay,ZA,2021-11-28 18:24:37,-34.0527,23.3716,65.25,83,88,11.01
505,Montmagny,FR,2021-11-28 18:22:47,48.9734,2.3469,39.63,78,75,11.5
506,Bafq,IR,2021-11-28 18:24:37,31.6128,55.4107,61.02,41,100,3.89
507,Abashiri,JP,2021-11-28 18:24:38,44.0213,144.2697,33.33,76,9,9.13
508,Yumen,CN,2021-11-28 18:24:38,40.2833,97.2,21.09,46,0,19.98
509,Wasilla,US,2021-11-28 18:24:38,61.5814,-149.4394,-0.98,79,75,0.0
510,Palmeira,BR,2021-11-28 18:20:56,-25.4294,-50.0064,84.52,36,70,6.76
511,Cayenne,GF,2021-11-28 18:24:39,4.9333,-52.3333,87.84,66,75,11.5
512,Canto Do Buriti,BR,2021-11-28 18:24:39,-8.11,-42.9444,88.86,50,84,2.95
513,Grand Gaube,MU,2021-11-28 18:22:57,-20.0064,57.6608,77.4,70,18,6.93
514,Lang Son,VN,2021-11-28 18:24:39,21.8333,106.7333,59.07,75,47,3.78
515,Anaconda,US,2021-11-28 18:24:40,46.1285,-112.9423,56.39,64,99,10.29
516,Vetluzhskiy,RU,2021-11-28 18:24:40,58.3902,45.4654,35.33,98,100,10.04
517,Stykkisholmur,IS,2021-11-28 18:24:40,65.0757,-22.7297,37.8,97,100,7.94
518,Harer,ET,2021-11-28 18:24:41,9.3094,42.1258,59.9,59,14,6.71
519,Princeton,US,2021-11-28 18:24:41,25.5384,-80.4089,78.8,54,20,0.0
520,Taksimo,RU,2021-11-28 18:23:20,56.3444,114.8794,-7.28,96,97,1.28
521,Natal,BR,2021-11-28 18:22:25,-5.795,-35.2094,88.45,66,40,11.5
522,Vetapalem,IN,2021-11-28 18:24:42,15.7833,80.3167,72.97,97,100,10.49
523,Kota Belud,MY,2021-11-28 18:24:42,6.351,116.4305,75.06,88,98,3.44
524,Chumikan,RU,2021-11-28 18:24:42,54.7183,135.315,5.83,86,100,4.76
525,Minab,IR,2021-11-28 18:24:42,27.1467,57.0801,76.5,69,0,2.64
526,Likasi,CD,2021-11-28 18:24:43,-10.9814,26.7333,69.37,72,69,3.58
527,Horsham,GB,2021-11-28 18:24:43,51.064,-0.3272,37.6,56,0,6.91
528,Hamilton,US,2021-11-28 18:24:43,39.1834,-84.5333,45.45,57,1,11.5
529,Lincoln,US,2021-11-28 18:22:30,40.8,-96.667,50.38,46,1,6.91
530,Boyolangu,ID,2021-11-28 18:24:44,-8.1181,111.8935,76.44,85,99,3.33
531,Calama,CL,2021-11-28 18:24:44,-22.4667,-68.9333,75.69,12,13,21.85
532,Broken Hill,AU,2021-11-28 18:20:18,-31.95,141.4333,66.63,58,52,8.05
533,Puerto Madero,MX,2021-11-28 18:24:45,14.7208,-92.4215,88.0,66,40,3.44
534,La Ronge,CA,2021-11-28 18:24:45,55.1001,-105.2842,23.25,68,90,11.5
535,Madimba,TZ,2021-11-28 18:24:45,-10.4,40.3333,78.42,79,79,10.13
536,Contai,IN,2021-11-28 18:24:45,21.7786,87.7536,67.69,58,64,5.06
537,Ranong,TH,2021-11-28 18:21:44,9.9658,98.6348,75.63,87,96,4.14
538,Labuhan,ID,2021-11-28 18:24:46,-6.8844,112.2051,76.32,90,100,3.4
539,Aksum,ET,2021-11-28 18:24:46,14.1245,38.7244,60.75,55,7,15.1
540,State College,US,2021-11-28 18:24:47,40.7934,-77.86,40.39,87,90,8.05
541,Peniche,PT,2021-11-28 18:23:00,39.3558,-9.3811,56.68,86,79,18.9
542,Christchurch,NZ,2021-11-28 18:20:04,-43.5333,172.6333,57.4,88,90,6.91
543,Tamandare,BR,2021-11-28 18:24:47,-8.7597,-35.1047,84.4,66,48,11.23
544,Turukhansk,RU,2021-11-28 18:24:47,65.8167,87.9833,-5.6,100,97,3.24
545,North Bend,US,2021-11-28 18:24:48,43.4065,-124.2243,55.31,94,90,5.75
546,Atbasar,KZ,2021-11-28 18:24:48,51.8,68.3333,8.28,87,86,5.84
547,Port Hardy,CA,2021-11-28 18:25:09,50.6996,-127.4199,48.38,93,90,6.91
548,Borogontsy,RU,2021-11-28 18:24:16,62.6683,131.1683,-6.11,98,100,3.91
549,Sakakah,SA,2021-11-28 18:25:49,29.9697,40.2064,65.77,31,3,5.46
550,Port Blair,IN,2021-11-28 18:25:49,11.6667,92.75,80.44,75,59,6.46
551,Caravelas,BR,2021-11-28 18:25:49,-17.7125,-39.2481,82.71,69,63,12.46
552,Vigrestad,NO,2021-11-28 18:25:49,58.5667,5.7,31.68,69,95,8.28
553,Wolfen,DE,2021-11-28 18:25:50,51.6667,12.2833,36.21,79,74,3.91
554,Gunjur,GM,2021-11-28 18:25:50,13.2019,-16.7339,89.67,43,0,8.05
555,Villarrica,PY,2021-11-28 18:25:50,-25.75,-56.4333,71.56,92,100,9.33
556,Balkhash,KZ,2021-11-28 18:25:51,46.844,74.9804,23.29,51,4,13.27
557,Asau,RO,2021-11-28 18:25:51,46.4333,26.4,45.52,81,59,3.8
558,Varnavino,RU,2021-11-28 18:25:51,57.4035,45.0916,34.65,95,100,11.12
559,Coffs Harbour,AU,2021-11-28 18:25:52,-30.3,153.1333,64.67,94,90,10.36
560,Ulaangom,MN,2021-11-28 18:25:52,49.9811,92.0667,10.63,76,55,4.18
561,Espanola,US,2021-11-28 18:25:52,35.9911,-106.0806,53.46,27,0,6.82
562,Takoradi,GH,2021-11-28 18:25:52,4.8845,-1.7554,81.16,78,63,6.8
563,Pringsewu,ID,2021-11-28 18:25:53,-5.3582,104.9744,74.64,90,100,3.36
564,Miyako,JP,2021-11-28 18:25:53,39.6367,141.9525,37.96,70,1,5.19
565,Jena,DE,2021-11-28 18:23:11,50.9333,11.5833,35.37,83,99,4.0
566,Nioro,GM,2021-11-28 18:25:53,13.35,-15.75,94.51,18,46,8.95
567,Santa Barbara,US,2021-11-28 18:25:54,34.7333,-120.0343,63.73,29,1,0.0
568,Oksfjord,NO,2021-11-28 18:25:54,70.2396,22.3479,11.32,90,64,13.53
569,Erzurum,TR,2021-11-28 18:25:54,40.0,41.5,38.88,94,83,2.8
