City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
714,Havre-Saint-Pierre,CA,50.2334,-63.5986,-3.0,54,90,2.06,overcast clouds
715,Wawa,NG,9.9022,4.4192,29.72,21,80,1.41,broken clouds
716,Mantua,IT,45.1667,10.7833,8.72,81,96,1.34,overcast clouds
717,Spearfish,US,44.4908,-103.8594,19.9,28,1,4.02,clear sky
718,Barcelos,PT,41.5388,-8.6151,12.08,85,100,3.94,overcast clouds
719,San Javier,ES,37.8063,-0.8374,15.69,71,0,2.06,clear sky
720,Yar-Sale,RU,66.8333,70.8333,-17.33,96,100,5.12,overcast clouds
721,Boa Vista,BR,2.8197,-60.6733,27.99,78,75,4.12,broken clouds
722,Otane,NZ,-39.8833,176.6333,14.45,96,93,0.43,overcast clouds
723,Leningradskiy,RU,69.3833,178.4167,-31.87,93,68,3.27,broken clouds
724,Kuloy,RU,61.0305,42.4925,-6.98,95,97,2.72,light snow
725,Pincher Creek,CA,49.4833,-113.952,13.96,62,90,14.92,overcast clouds
726,Emilio Carranza,MX,19.9711,-96.6114,24.36,69,82,2.69,broken clouds
727,Batagay-Alyta,RU,67.8006,130.4114,-38.99,97,45,2.02,scattered clouds
728,Kuryk,KZ,43.2,51.65,8.67,74,14,9.96,few clouds
729,Nicolas Bravo,MX,18.45,-88.9167,30.15,47,11,1.53,few clouds
730,Khorol,UA,49.7837,33.2783,-0.93,71,93,5.48,overcast clouds
731,Zhangjiakou,CN,40.81,114.8794,-3.85,48,6,2.47,clear sky
732,Valleyview,CA,55.0667,-117.2859,3.02,56,85,6.17,overcast clouds
733,Barda,AZ,40.3744,47.1267,10.9,51,48,11.63,scattered clouds
734,Belousovka,KZ,50.1339,82.5239,-10.53,73,10,2.0,clear sky
735,Oksfjord,NO,70.2396,22.3479,1.1,73,100,13.79,light snow
736,Jatai,BR,-17.8814,-51.7144,28.28,61,91,3.87,overcast clouds
737,Leshukonskoye,RU,64.8989,45.7622,-5.99,96,100,2.74,light snow
738,La Grande,US,45.3246,-118.0877,15.03,71,32,4.15,scattered clouds
739,Zelenets,RU,61.8849,50.7489,-1.86,93,100,3.3,overcast clouds
740,Saint-Gaudens,FR,43.0833,0.6667,8.62,90,100,2.85,overcast clouds
741,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,20.92,51,50,4.84,scattered clouds
742,Orlik,RU,52.5178,99.825,-16.88,88,52,1.4,broken clouds
743,Bon Accord,CA,53.8335,-113.4187,5.0,61,75,3.6,broken clouds
